event_id,factor_id,timestamp,old_status,new_status,experiment_id,reason,code_commit,notes
EVT_000000237,AFS_000189,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0284; val_ic=0.0209; test_ic=-0.0516; fdr_pass=True
EVT_000000238,AFS_000190,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0128; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000239,AFS_000191,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0400; val_ic=-0.0756; test_ic=-0.0158; fdr_pass=True
EVT_000000240,AFS_000192,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0110; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000241,AFS_000193,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0388; val_ic=0.0451; test_ic=0.0482; fdr_pass=True
EVT_000000242,AFS_000194,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0331; val_ic=0.0291; test_ic=0.0605; fdr_pass=True
EVT_000000243,AFS_000195,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0504; val_ic=0.0756; test_ic=0.0353; fdr_pass=True
EVT_000000244,AFS_000196,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0457; val_ic=0.0600; test_ic=0.0375; fdr_pass=True
EVT_000000245,AFS_000197,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0385; val_ic=0.0451; test_ic=0.0482; fdr_pass=True
EVT_000000246,AFS_000198,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=VALIDATION_FAIL; disc_ic=-0.0479; val_ic=-0.1048; test_ic=0.0379; fdr_pass=True
EVT_000000247,AFS_000199,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0472; val_ic=0.0591; test_ic=0.0274; fdr_pass=True
EVT_000000248,AFS_000200,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0391; val_ic=0.0452; test_ic=0.0517; fdr_pass=True
EVT_000000249,AFS_000201,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0274; val_ic=0.0364; test_ic=0.0567; fdr_pass=True
EVT_000000250,AFS_000202,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0385; val_ic=0.0451; test_ic=0.0482; fdr_pass=True
EVT_000000251,AFS_000203,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0106; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000252,AFS_000204,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0103; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000253,AFS_000205,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0412; val_ic=0.0518; test_ic=0.0429; fdr_pass=True
EVT_000000254,AFS_000206,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0547; val_ic=0.0972; test_ic=0.0162; fdr_pass=True
EVT_000000255,AFS_000207,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0385; val_ic=0.0451; test_ic=0.0482; fdr_pass=True
EVT_000000256,AFS_000208,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=VALIDATION_FAIL; disc_ic=-0.0493; val_ic=-0.1048; test_ic=0.0379; fdr_pass=True
EVT_000000257,AFS_000209,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0385; val_ic=0.0451; test_ic=0.0482; fdr_pass=True
EVT_000000258,AFS_000210,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0385; val_ic=0.0451; test_ic=0.0482; fdr_pass=True
EVT_000000259,AFS_000211,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0312; val_ic=-0.0216; test_ic=-0.0303; fdr_pass=True
EVT_000000260,AFS_000212,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000261,AFS_000213,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0093; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000262,AFS_000214,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000263,AFS_000215,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000264,AFS_000216,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000265,AFS_000217,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0181; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000266,AFS_000218,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000267,AFS_000219,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000268,AFS_000220,2026-09-11T13:50:27,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0123; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000269,AFS_000221,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000270,AFS_000222,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0448; val_ic=0.0386; test_ic=0.0637; fdr_pass=True
EVT_000000271,AFS_000223,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=0.0481; val_ic=0.1048; test_ic=-0.0379; fdr_pass=True
EVT_000000272,AFS_000224,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000273,AFS_000225,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000274,AFS_000226,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000275,AFS_000227,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0431; val_ic=-0.0315; test_ic=-0.0063; fdr_pass=True
EVT_000000276,AFS_000228,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000277,AFS_000229,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=0.0501; val_ic=0.1118; test_ic=-0.0530; fdr_pass=True
EVT_000000278,AFS_000230,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0014; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000279,AFS_000231,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0141; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000280,AFS_000232,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=VALIDATION_FAIL; disc_ic=-0.0479; val_ic=-0.1048; test_ic=0.0379; fdr_pass=True
EVT_000000281,AFS_000233,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000282,AFS_000234,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0129; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000283,AFS_000235,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000284,AFS_000236,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000285,AFS_000237,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000286,AFS_000238,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0452; val_ic=-0.0278; test_ic=-0.0357; fdr_pass=True
EVT_000000287,AFS_000239,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0452; val_ic=-0.0278; test_ic=-0.0357; fdr_pass=True
EVT_000000288,AFS_000240,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000289,AFS_000241,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0141; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000290,AFS_000242,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0326; val_ic=0.0233; test_ic=0.0247; fdr_pass=True
EVT_000000291,AFS_000243,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000292,AFS_000244,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0149; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000293,AFS_000245,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0106; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000294,AFS_000246,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0321; val_ic=-0.0394; test_ic=-0.0223; fdr_pass=True
EVT_000000295,AFS_000247,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0093; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000296,AFS_000248,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0015; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000297,AFS_000249,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000298,AFS_000250,2026-09-11T13:50:28,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0187; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000299,AFS_000251,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0185; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000300,AFS_000252,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=VALIDATION_FAIL; disc_ic=-0.0482; val_ic=-0.1070; test_ic=0.0247; fdr_pass=True
EVT_000000301,AFS_000253,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000302,AFS_000254,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=VALIDATION_FAIL; disc_ic=0.0280; val_ic=-0.0163; test_ic=0.0001; fdr_pass=True
EVT_000000303,AFS_000255,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000304,AFS_000256,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0141; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000305,AFS_000257,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=VALIDATION_FAIL; disc_ic=-0.0479; val_ic=-0.1048; test_ic=0.0379; fdr_pass=True
EVT_000000306,AFS_000258,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000307,AFS_000259,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000308,AFS_000260,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0141; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000309,AFS_000261,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0255; val_ic=-0.0194; test_ic=-0.0424; fdr_pass=True
EVT_000000310,AFS_000262,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000311,AFS_000263,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000312,AFS_000264,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0274; val_ic=0.0861; test_ic=0.0203; fdr_pass=True
EVT_000000313,AFS_000265,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000314,AFS_000266,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0080; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000315,AFS_000267,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0024; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000316,AFS_000268,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0366; val_ic=0.0498; test_ic=0.0482; fdr_pass=True
EVT_000000317,AFS_000269,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000318,AFS_000270,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0141; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000319,AFS_000271,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0361; val_ic=0.0090; test_ic=0.0036; fdr_pass=True
EVT_000000320,AFS_000272,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0161; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000321,AFS_000273,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000322,AFS_000274,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0063; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000323,AFS_000275,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=VALIDATION_FAIL; disc_ic=-0.0403; val_ic=-0.0838; test_ic=0.0066; fdr_pass=True
EVT_000000324,AFS_000276,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=0.0248; val_ic=-0.0033; test_ic=-0.0057; fdr_pass=True
EVT_000000325,AFS_000277,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0527; val_ic=0.0502; test_ic=-0.0032; fdr_pass=True
EVT_000000326,AFS_000278,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0029; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000327,AFS_000279,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0037; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000328,AFS_000280,2026-09-11T13:50:29,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000329,AFS_000281,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0045; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000330,AFS_000282,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0130; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000331,AFS_000283,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0112; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000332,AFS_000284,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000333,AFS_000285,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0280; val_ic=0.0163; test_ic=-0.0001; fdr_pass=True
EVT_000000334,AFS_000286,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=-0.0561; val_ic=nan; test_ic=nan; fdr_pass=True
EVT_000000335,AFS_000287,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=-0.0267; val_ic=-0.1124; test_ic=-0.0284; fdr_pass=True
EVT_000000336,AFS_000288,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=VALIDATION_FAIL; disc_ic=-0.0432; val_ic=-0.0744; test_ic=0.0198; fdr_pass=True
EVT_000000337,AFS_000289,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0127; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000338,AFS_000290,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0168; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000339,AFS_000291,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=nan; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000340,AFS_000292,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0448; val_ic=0.0386; test_ic=0.0637; fdr_pass=True
EVT_000000341,AFS_000293,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,UNSTABLE,universe-b-phase0-governance-fix,stage=NO_KEEP_WEAK; disc_ic=0.0366; val_ic=0.0498; test_ic=0.0482; fdr_pass=True
EVT_000000342,AFS_000294,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=-0.0028; val_ic=nan; test_ic=nan; fdr_pass=False
EVT_000000343,AFS_000295,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,OOS_FAIL,universe-b-phase0-governance-fix,stage=TEST_FAIL; disc_ic=0.0556; val_ic=-0.0031; test_ic=-0.0115; fdr_pass=True
EVT_000000344,AFS_000296,2026-09-11T13:50:30,PROPOSED,FAIL,AFE_20260910_0004,NO_SIGNAL,universe-b-phase0-governance-fix,stage=DISCOVERY_FAIL; disc_ic=0.0062; val_ic=nan; test_ic=nan; fdr_pass=False
