date,eligible,n_signal,n_amount_pos,signal_ratio
2012-12-04,37,2,37,0.05405405405405406
2012-12-05,37,0,37,0.0
2012-12-06,37,0,37,0.0
2012-12-07,38,0,38,0.0
2012-12-10,37,0,37,0.0
2012-12-11,38,0,38,0.0
2012-12-12,37,0,37,0.0
2012-12-13,37,0,37,0.0
2012-12-14,37,0,37,0.0
2012-12-17,38,0,38,0.0
2012-12-18,38,0,38,0.0
2012-12-19,38,0,38,0.0
2012-12-20,37,0,37,0.0
2012-12-21,39,0,39,0.0
2012-12-24,39,0,39,0.0
2012-12-25,39,0,39,0.0
2012-12-26,39,0,39,0.0
2012-12-27,39,0,39,0.0
2012-12-28,40,0,40,0.0
2012-12-31,40,0,40,0.0
2013-01-04,40,0,40,0.0
2013-01-07,40,0,40,0.0
2013-01-08,39,0,39,0.0
2013-01-09,39,0,39,0.0
2013-01-10,40,0,40,0.0
2013-01-11,40,0,40,0.0
2013-01-14,40,0,40,0.0
2013-01-15,40,0,40,0.0
2013-01-16,40,0,40,0.0
2013-01-17,40,0,40,0.0
2013-01-18,40,0,40,0.0
2013-01-21,40,0,40,0.0
2013-01-22,40,0,40,0.0
2013-01-23,40,0,40,0.0
2013-01-24,40,0,40,0.0
2013-01-25,40,0,40,0.0
2013-01-28,40,0,40,0.0
2013-01-29,40,0,40,0.0
2013-01-30,40,0,40,0.0
2013-01-31,40,0,40,0.0
2013-02-01,40,0,40,0.0
2013-02-04,40,0,40,0.0
2013-02-05,40,0,40,0.0
2013-02-06,40,0,40,0.0
2013-02-07,39,0,39,0.0
2013-02-08,40,0,40,0.0
2013-02-18,40,0,40,0.0
2013-02-19,40,0,40,0.0
2013-02-20,40,0,40,0.0
2013-02-21,40,0,40,0.0
2013-02-22,40,0,40,0.0
2013-02-25,40,0,40,0.0
2013-02-26,40,0,40,0.0
2013-02-27,40,1,40,0.025
2013-02-28,40,0,40,0.0
2013-03-01,40,0,40,0.0
2013-03-04,40,9,40,0.225
2013-03-05,40,0,40,0.0
2013-03-06,40,0,40,0.0
2013-03-07,39,0,39,0.0
2013-03-08,40,0,40,0.0
2013-03-11,40,0,40,0.0
2013-03-12,39,2,39,0.05128205128205128
2013-03-13,40,5,40,0.125
2013-03-14,39,2,39,0.05128205128205128
2013-03-15,39,0,39,0.0
2013-03-18,40,2,40,0.05
2013-03-19,40,0,40,0.0
2013-03-20,40,0,40,0.0
2013-03-21,40,0,40,0.0
2013-03-22,40,0,40,0.0
2013-03-25,38,0,38,0.0
2013-03-26,40,0,40,0.0
2013-03-27,39,0,39,0.0
2013-03-28,40,5,40,0.125
2013-03-29,40,3,40,0.075
2013-04-01,40,1,40,0.025
2013-04-02,40,0,40,0.0
2013-04-03,40,3,40,0.075
2013-04-08,39,2,39,0.05128205128205128
2013-04-09,40,0,40,0.0
2013-04-10,40,0,40,0.0
2013-04-11,40,0,40,0.0
2013-04-12,36,0,36,0.0
2013-04-15,39,1,39,0.02564102564102564
2013-04-16,40,0,40,0.0
2013-04-17,39,0,39,0.0
2013-04-18,40,0,40,0.0
2013-04-19,39,0,39,0.0
2013-04-22,40,0,40,0.0
2013-04-23,40,0,40,0.0
2013-04-24,40,0,40,0.0
2013-04-25,40,0,40,0.0
2013-04-26,37,1,37,0.02702702702702703
2013-05-02,40,1,40,0.025
2013-05-03,40,0,40,0.0
2013-05-06,40,0,40,0.0
2013-05-07,40,0,40,0.0
2013-05-08,41,0,41,0.0
2013-05-09,41,0,41,0.0
2013-05-10,41,0,41,0.0
2013-05-13,40,0,40,0.0
2013-05-14,39,0,39,0.0
2013-05-15,40,0,40,0.0
2013-05-16,41,0,41,0.0
2013-05-17,41,0,41,0.0
2013-05-20,41,0,41,0.0
2013-05-21,41,0,41,0.0
2013-05-22,41,0,41,0.0
2013-05-23,41,0,41,0.0
2013-05-24,40,0,40,0.0
2013-05-27,39,0,39,0.0
2013-05-28,41,0,41,0.0
2013-05-29,41,0,41,0.0
2013-05-30,41,0,41,0.0
2013-05-31,41,0,41,0.0
2013-06-03,41,0,41,0.0
2013-06-04,42,0,42,0.0
2013-06-05,40,0,40,0.0
2013-06-06,40,0,40,0.0
2013-06-07,41,10,41,0.24390243902439024
2013-06-13,42,31,42,0.7380952380952381
2013-06-14,41,20,41,0.4878048780487805
2013-06-17,41,16,41,0.3902439024390244
2013-06-18,42,3,42,0.07142857142857142
2013-06-19,42,2,42,0.047619047619047616
2013-06-20,43,25,43,0.5813953488372093
2013-06-21,43,3,43,0.06976744186046512
2013-06-24,43,41,43,0.9534883720930233
2013-06-25,43,33,43,0.7674418604651163
2013-06-26,43,7,43,0.16279069767441862
2013-06-27,43,2,43,0.046511627906976744
2013-06-28,40,0,40,0.0
2013-07-01,42,0,42,0.0
2013-07-02,42,0,42,0.0
2013-07-03,43,0,43,0.0
2013-07-04,42,0,42,0.0
2013-07-05,42,0,42,0.0
2013-07-08,41,0,41,0.0
2013-07-09,41,0,41,0.0
2013-07-10,43,0,43,0.0
2013-07-11,43,0,43,0.0
2013-07-12,43,0,43,0.0
2013-07-15,43,0,43,0.0
2013-07-16,42,0,42,0.0
2013-07-17,43,0,43,0.0
2013-07-18,43,0,43,0.0
2013-07-19,42,0,42,0.0
2013-07-22,42,0,42,0.0
2013-07-23,43,0,43,0.0
2013-07-24,41,0,41,0.0
2013-07-25,43,0,43,0.0
2013-07-26,42,0,42,0.0
2013-07-29,43,0,43,0.0
2013-07-30,42,1,42,0.023809523809523808
2013-07-31,41,0,41,0.0
2013-08-01,43,0,43,0.0
2013-08-02,48,0,48,0.0
2013-08-05,48,0,48,0.0
2013-08-06,48,0,48,0.0
2013-08-07,47,0,47,0.0
2013-08-08,46,0,46,0.0
2013-08-09,47,0,47,0.0
2013-08-12,48,0,48,0.0
2013-08-13,46,0,46,0.0
2013-08-14,48,0,48,0.0
2013-08-15,47,0,47,0.0
2013-08-16,48,1,48,0.020833333333333332
2013-08-19,47,0,47,0.0
2013-08-20,46,0,46,0.0
2013-08-21,46,0,46,0.0
2013-08-22,46,0,46,0.0
2013-08-23,48,0,48,0.0
2013-08-26,47,0,47,0.0
2013-08-27,48,0,48,0.0
2013-08-28,49,0,49,0.0
2013-08-29,49,0,49,0.0
2013-08-30,49,0,49,0.0
2013-09-02,49,0,49,0.0
2013-09-03,50,0,50,0.0
2013-09-04,50,0,50,0.0
2013-09-05,50,0,50,0.0
2013-09-06,50,0,50,0.0
2013-09-09,50,0,50,0.0
2013-09-10,50,0,50,0.0
2013-09-11,50,0,50,0.0
2013-09-12,50,0,50,0.0
2013-09-13,50,0,50,0.0
2013-09-16,50,0,50,0.0
2013-09-17,50,0,50,0.0
2013-09-18,49,0,49,0.0
2013-09-23,50,0,50,0.0
2013-09-24,49,0,49,0.0
2013-09-25,49,0,49,0.0
2013-09-26,50,0,50,0.0
2013-09-27,48,0,48,0.0
2013-09-30,48,0,48,0.0
2013-10-08,50,0,50,0.0
2013-10-09,50,0,50,0.0
2013-10-10,49,0,49,0.0
2013-10-11,49,0,49,0.0
2013-10-14,50,0,50,0.0
2013-10-15,50,0,50,0.0
2013-10-16,49,0,49,0.0
2013-10-17,48,0,48,0.0
2013-10-18,50,0,50,0.0
2013-10-21,50,0,50,0.0
2013-10-22,50,0,50,0.0
2013-10-23,50,0,50,0.0
2013-10-24,50,1,50,0.02
2013-10-25,50,23,50,0.46
2013-10-28,49,8,49,0.16326530612244897
2013-10-29,50,20,50,0.4
2013-10-30,50,1,50,0.02
2013-10-31,49,3,49,0.061224489795918366
2013-11-01,49,0,49,0.0
2013-11-04,50,0,50,0.0
2013-11-05,49,0,49,0.0
2013-11-06,48,1,48,0.020833333333333332
2013-11-07,47,0,47,0.0
2013-11-08,50,12,50,0.24
2013-11-11,49,2,49,0.04081632653061224
2013-11-12,48,0,48,0.0
2013-11-13,51,13,51,0.2549019607843137
2013-11-14,50,5,50,0.1
2013-11-15,49,1,49,0.02040816326530612
2013-11-18,51,0,51,0.0
2013-11-19,51,0,51,0.0
2013-11-20,49,0,49,0.0
2013-11-21,49,0,49,0.0
2013-11-22,50,0,50,0.0
2013-11-25,49,0,49,0.0
2013-11-26,46,0,46,0.0
2013-11-27,50,0,50,0.0
2013-11-28,51,0,51,0.0
2013-11-29,51,0,51,0.0
2013-12-02,50,0,50,0.0
2013-12-03,51,0,51,0.0
2013-12-04,51,0,51,0.0
2013-12-05,51,0,51,0.0
2013-12-06,48,0,48,0.0
2013-12-09,51,0,51,0.0
2013-12-10,50,0,50,0.0
2013-12-11,48,0,48,0.0
2013-12-12,50,0,50,0.0
2013-12-13,47,1,47,0.02127659574468085
2013-12-16,49,6,49,0.12244897959183673
2013-12-17,51,14,51,0.27450980392156865
2013-12-18,53,4,53,0.07547169811320754
2013-12-19,52,11,52,0.21153846153846154
2013-12-20,53,37,53,0.6981132075471698
2013-12-23,53,27,53,0.5094339622641509
2013-12-24,52,5,52,0.09615384615384616
2013-12-25,52,2,52,0.038461538461538464
2013-12-26,53,4,53,0.07547169811320754
2013-12-27,53,1,53,0.018867924528301886
2013-12-30,53,1,53,0.018867924528301886
2013-12-31,53,1,53,0.018867924528301886
2014-01-02,52,1,52,0.019230769230769232
2014-01-03,55,0,55,0.0
2014-01-06,53,6,53,0.11320754716981132
2014-01-07,54,1,54,0.018518518518518517
2014-01-08,55,0,55,0.0
2014-01-09,55,3,55,0.05454545454545454
2014-01-10,54,7,54,0.12962962962962962
2014-01-13,52,11,52,0.21153846153846154
2014-01-14,54,2,54,0.037037037037037035
2014-01-15,56,0,56,0.0
2014-01-16,56,0,56,0.0
2014-01-17,53,3,53,0.05660377358490566
2014-01-20,53,6,53,0.11320754716981132
2014-01-21,57,1,57,0.017543859649122806
2014-01-22,57,0,57,0.0
2014-01-23,57,0,57,0.0
2014-01-24,56,0,56,0.0
2014-01-27,57,0,57,0.0
2014-01-28,58,0,58,0.0
2014-01-29,56,0,56,0.0
2014-01-30,53,2,53,0.03773584905660377
2014-02-07,57,0,57,0.0
2014-02-10,58,0,58,0.0
2014-02-11,57,0,57,0.0
2014-02-12,58,0,58,0.0
2014-02-13,58,0,58,0.0
2014-02-14,58,0,58,0.0
2014-02-17,57,0,57,0.0
2014-02-18,57,0,57,0.0
2014-02-19,58,0,58,0.0
2014-02-20,58,0,58,0.0
2014-02-21,58,1,58,0.017241379310344827
2014-02-24,58,6,58,0.10344827586206896
2014-02-25,58,25,58,0.43103448275862066
2014-02-26,57,14,57,0.24561403508771928
2014-02-27,56,8,56,0.14285714285714285
2014-02-28,56,0,56,0.0
2014-03-03,57,0,57,0.0
2014-03-04,56,0,56,0.0
2014-03-05,58,0,58,0.0
2014-03-06,55,0,55,0.0
2014-03-07,56,0,56,0.0
2014-03-10,55,18,55,0.32727272727272727
2014-03-11,57,5,57,0.08771929824561403
2014-03-12,57,1,57,0.017543859649122806
2014-03-13,57,1,57,0.017543859649122806
2014-03-14,57,2,57,0.03508771929824561
2014-03-17,55,0,55,0.0
2014-03-18,56,0,56,0.0
2014-03-19,58,1,58,0.017241379310344827
2014-03-20,58,1,58,0.017241379310344827
2014-03-21,58,0,58,0.0
2014-03-24,57,0,57,0.0
2014-03-25,56,0,56,0.0
2014-03-26,55,0,55,0.0
2014-03-27,57,2,57,0.03508771929824561
2014-03-28,56,7,56,0.125
2014-03-31,55,4,55,0.07272727272727272
2014-04-01,58,0,58,0.0
2014-04-02,58,0,58,0.0
2014-04-03,52,0,52,0.0
2014-04-04,60,0,60,0.0
2014-04-08,60,0,60,0.0
2014-04-09,60,0,60,0.0
2014-04-10,58,0,58,0.0
2014-04-11,59,0,59,0.0
2014-04-14,59,0,59,0.0
2014-04-15,56,0,56,0.0
2014-04-16,59,0,59,0.0
2014-04-17,57,0,57,0.0
2014-04-18,58,0,58,0.0
2014-04-21,58,0,58,0.0
2014-04-22,56,0,56,0.0
2014-04-23,56,0,56,0.0
2014-04-24,59,3,59,0.05084745762711865
2014-04-25,60,7,60,0.11666666666666667
2014-04-28,57,23,57,0.40350877192982454
2014-04-29,59,9,59,0.15254237288135594
2014-04-30,58,0,58,0.0
2014-05-05,58,0,58,0.0
2014-05-06,58,0,58,0.0
2014-05-07,58,1,58,0.017241379310344827
2014-05-08,57,0,57,0.0
2014-05-09,57,0,57,0.0
2014-05-12,58,1,58,0.017241379310344827
2014-05-13,55,0,55,0.0
2014-05-14,59,0,59,0.0
2014-05-15,57,0,57,0.0
2014-05-16,60,0,60,0.0
2014-05-19,58,7,58,0.1206896551724138
2014-05-20,57,4,57,0.07017543859649122
2014-05-21,58,0,58,0.0
2014-05-22,58,0,58,0.0
2014-05-23,54,0,54,0.0
2014-05-26,59,0,59,0.0
2014-05-27,57,0,57,0.0
2014-05-28,60,0,60,0.0
2014-05-29,57,0,57,0.0
2014-05-30,57,0,57,0.0
2014-06-03,59,0,59,0.0
2014-06-04,57,0,57,0.0
2014-06-05,59,1,59,0.01694915254237288
2014-06-06,56,0,56,0.0
2014-06-09,56,0,56,0.0
2014-06-10,59,0,59,0.0
2014-06-11,57,0,57,0.0
2014-06-12,58,0,58,0.0
2014-06-13,59,0,59,0.0
2014-06-16,56,0,56,0.0
2014-06-17,56,0,56,0.0
2014-06-18,56,0,56,0.0
2014-06-19,56,9,56,0.16071428571428573
2014-06-20,55,0,55,0.0
2014-06-23,57,0,57,0.0
2014-06-24,57,0,57,0.0
2014-06-25,53,0,53,0.0
2014-06-26,59,0,59,0.0
2014-06-27,57,1,57,0.017543859649122806
2014-06-30,58,0,58,0.0
2014-07-01,59,0,59,0.0
2014-07-02,60,0,60,0.0
2014-07-03,60,0,60,0.0
2014-07-04,57,0,57,0.0
2014-07-07,59,0,59,0.0
2014-07-08,56,0,56,0.0
2014-07-09,57,0,57,0.0
2014-07-10,59,0,59,0.0
2014-07-11,58,0,58,0.0
2014-07-14,59,0,59,0.0
2014-07-15,57,0,57,0.0
2014-07-16,58,0,58,0.0
2014-07-17,58,0,58,0.0
2014-07-18,60,0,60,0.0
2014-07-21,55,0,55,0.0
2014-07-22,60,0,60,0.0
2014-07-23,60,0,60,0.0
2014-07-24,60,0,60,0.0
2014-07-25,60,0,60,0.0
2014-07-28,60,0,60,0.0
2014-07-29,60,0,60,0.0
2014-07-30,60,0,60,0.0
2014-07-31,59,0,59,0.0
2014-08-01,60,0,60,0.0
2014-08-04,59,0,59,0.0
2014-08-05,60,0,60,0.0
2014-08-06,57,0,57,0.0
2014-08-07,60,0,60,0.0
2014-08-08,60,0,60,0.0
2014-08-11,59,0,59,0.0
2014-08-12,60,0,60,0.0
2014-08-13,60,0,60,0.0
2014-08-14,60,0,60,0.0
2014-08-15,60,0,60,0.0
2014-08-18,60,0,60,0.0
2014-08-19,59,0,59,0.0
2014-08-20,58,0,58,0.0
2014-08-21,60,0,60,0.0
2014-08-22,59,0,59,0.0
2014-08-25,58,0,58,0.0
2014-08-26,60,5,60,0.08333333333333333
2014-08-27,58,5,58,0.08620689655172414
2014-08-28,60,6,60,0.1
2014-08-29,57,0,57,0.0
2014-09-01,59,0,59,0.0
2014-09-02,60,0,60,0.0
2014-09-03,59,0,59,0.0
2014-09-04,60,0,60,0.0
2014-09-05,60,0,60,0.0
2014-09-09,60,0,60,0.0
2014-09-10,60,0,60,0.0
2014-09-11,59,1,59,0.01694915254237288
2014-09-12,59,0,59,0.0
2014-09-15,60,0,60,0.0
2014-09-16,60,0,60,0.0
2014-09-17,60,0,60,0.0
2014-09-18,59,0,59,0.0
2014-09-19,59,0,59,0.0
2014-09-22,60,0,60,0.0
2014-09-23,57,0,57,0.0
2014-09-24,61,0,61,0.0
2014-09-25,60,0,60,0.0
2014-09-26,58,0,58,0.0
2014-09-29,61,0,61,0.0
2014-09-30,58,0,58,0.0
2014-10-08,60,0,60,0.0
2014-10-09,60,0,60,0.0
2014-10-10,59,0,59,0.0
2014-10-13,59,0,59,0.0
2014-10-14,59,0,59,0.0
2014-10-15,60,0,60,0.0
2014-10-16,60,0,60,0.0
2014-10-17,61,1,61,0.01639344262295082
2014-10-20,60,0,60,0.0
2014-10-21,58,0,58,0.0
2014-10-22,61,1,61,0.01639344262295082
2014-10-23,60,13,60,0.21666666666666667
2014-10-24,61,5,61,0.08196721311475409
2014-10-27,61,28,61,0.45901639344262296
2014-10-28,61,0,61,0.0
2014-10-29,62,0,62,0.0
2014-10-30,62,0,62,0.0
2014-10-31,61,0,61,0.0
2014-11-03,61,0,61,0.0
2014-11-04,61,0,61,0.0
2014-11-05,62,0,62,0.0
2014-11-06,61,0,61,0.0
2014-11-07,61,0,61,0.0
2014-11-10,62,1,62,0.016129032258064516
2014-11-11,61,2,61,0.03278688524590164
2014-11-12,61,0,61,0.0
2014-11-13,59,4,59,0.06779661016949153
2014-11-14,61,3,61,0.04918032786885246
2014-11-17,61,0,61,0.0
2014-11-18,60,1,60,0.016666666666666666
2014-11-19,62,0,62,0.0
2014-11-20,61,0,61,0.0
2014-11-21,64,0,64,0.0
2014-11-24,64,0,64,0.0
2014-11-25,64,0,64,0.0
2014-11-26,64,0,64,0.0
2014-11-27,64,0,64,0.0
2014-11-28,64,0,64,0.0
2014-12-01,64,0,64,0.0
2014-12-02,64,0,64,0.0
2014-12-03,64,0,64,0.0
2014-12-04,64,0,64,0.0
2014-12-05,64,0,64,0.0
2014-12-08,64,0,64,0.0
2014-12-09,64,0,64,0.0
2014-12-10,64,0,64,0.0
2014-12-11,64,0,64,0.0
2014-12-12,64,0,64,0.0
2014-12-15,64,0,64,0.0
2014-12-16,64,0,64,0.0
2014-12-17,64,0,64,0.0
2014-12-18,64,0,64,0.0
2014-12-19,64,0,64,0.0
2014-12-22,64,1,64,0.015625
2014-12-23,64,2,64,0.03125
2014-12-24,64,0,64,0.0
2014-12-25,63,0,63,0.0
2014-12-26,64,0,64,0.0
2014-12-29,64,0,64,0.0
2014-12-30,63,0,63,0.0
2014-12-31,64,0,64,0.0
2015-01-05,64,0,64,0.0
2015-01-06,64,0,64,0.0
2015-01-07,63,0,63,0.0
2015-01-08,64,0,64,0.0
2015-01-09,64,0,64,0.0
2015-01-12,64,0,64,0.0
2015-01-13,64,0,64,0.0
2015-01-14,64,0,64,0.0
2015-01-15,64,0,64,0.0
2015-01-16,64,0,64,0.0
2015-01-19,64,4,64,0.0625
2015-01-20,64,0,64,0.0
2015-01-21,64,0,64,0.0
2015-01-22,64,0,64,0.0
2015-01-23,64,0,64,0.0
2015-01-26,64,0,64,0.0
2015-01-27,64,0,64,0.0
2015-01-28,63,0,63,0.0
2015-01-29,64,0,64,0.0
2015-01-30,64,1,64,0.015625
2015-02-02,64,8,64,0.125
2015-02-03,63,0,63,0.0
2015-02-04,64,0,64,0.0
2015-02-05,64,0,64,0.0
2015-02-06,63,5,63,0.07936507936507936
2015-02-09,62,0,62,0.0
2015-02-10,63,0,63,0.0
2015-02-11,64,0,64,0.0
2015-02-12,62,0,62,0.0
2015-02-13,64,0,64,0.0
2015-02-16,62,0,62,0.0
2015-02-17,64,0,64,0.0
2015-02-25,62,0,62,0.0
2015-02-26,64,0,64,0.0
2015-02-27,64,0,64,0.0
2015-03-02,64,0,64,0.0
2015-03-03,64,0,64,0.0
2015-03-04,64,0,64,0.0
2015-03-05,64,1,64,0.015625
2015-03-06,64,0,64,0.0
2015-03-09,63,0,63,0.0
2015-03-10,64,0,64,0.0
2015-03-11,64,0,64,0.0
2015-03-12,64,0,64,0.0
2015-03-13,64,0,64,0.0
2015-03-16,64,0,64,0.0
2015-03-17,64,0,64,0.0
2015-03-18,64,0,64,0.0
2015-03-19,64,0,64,0.0
2015-03-20,65,0,65,0.0
2015-03-23,65,0,65,0.0
2015-03-24,65,0,65,0.0
2015-03-25,65,0,65,0.0
2015-03-26,65,0,65,0.0
2015-03-27,65,0,65,0.0
2015-03-30,65,0,65,0.0
2015-03-31,65,0,65,0.0
2015-04-01,65,0,65,0.0
2015-04-02,65,0,65,0.0
2015-04-03,65,0,65,0.0
2015-04-07,65,0,65,0.0
2015-04-08,65,0,65,0.0
2015-04-09,66,0,66,0.0
2015-04-10,66,0,66,0.0
2015-04-13,66,0,66,0.0
2015-04-14,66,0,66,0.0
2015-04-15,66,0,66,0.0
2015-04-16,66,0,66,0.0
2015-04-17,66,0,66,0.0
2015-04-20,66,0,66,0.0
2015-04-21,66,0,66,0.0
2015-04-22,66,0,66,0.0
2015-04-23,66,0,66,0.0
2015-04-24,66,0,66,0.0
2015-04-27,66,0,66,0.0
2015-04-28,66,0,66,0.0
2015-04-29,66,0,66,0.0
2015-04-30,66,0,66,0.0
2015-05-04,66,0,66,0.0
2015-05-05,66,1,66,0.015151515151515152
2015-05-06,66,0,66,0.0
2015-05-07,66,1,66,0.015151515151515152
2015-05-08,67,0,67,0.0
2015-05-11,67,0,67,0.0
2015-05-12,67,0,67,0.0
2015-05-13,67,0,67,0.0
2015-05-14,67,0,67,0.0
2015-05-15,67,1,67,0.014925373134328358
2015-05-18,67,8,67,0.11940298507462686
2015-05-19,67,0,67,0.0
2015-05-20,67,0,67,0.0
2015-05-21,67,0,67,0.0
2015-05-22,67,0,67,0.0
2015-05-25,67,0,67,0.0
2015-05-26,67,0,67,0.0
2015-05-27,67,0,67,0.0
2015-05-28,67,0,67,0.0
2015-05-29,67,0,67,0.0
2015-06-01,67,0,67,0.0
2015-06-02,67,0,67,0.0
2015-06-03,67,0,67,0.0
2015-06-04,67,0,67,0.0
2015-06-05,67,0,67,0.0
2015-06-08,67,0,67,0.0
2015-06-09,67,0,67,0.0
2015-06-10,67,0,67,0.0
2015-06-11,66,0,66,0.0
2015-06-12,67,0,67,0.0
2015-06-15,67,0,67,0.0
2015-06-16,67,0,67,0.0
2015-06-17,67,0,67,0.0
2015-06-18,67,1,67,0.014925373134328358
2015-06-19,67,38,67,0.5671641791044776
2015-06-23,67,7,67,0.1044776119402985
2015-06-24,67,0,67,0.0
2015-06-25,67,4,67,0.05970149253731343
2015-06-26,67,60,67,0.8955223880597015
2015-06-29,66,61,66,0.9242424242424242
2015-06-30,67,2,67,0.029850746268656716
2015-07-01,67,6,67,0.08955223880597014
2015-07-02,67,16,67,0.23880597014925373
2015-07-03,67,34,67,0.5074626865671642
2015-07-06,67,6,67,0.08955223880597014
2015-07-07,67,17,67,0.2537313432835821
2015-07-08,66,32,66,0.48484848484848486
2015-07-09,67,0,67,0.0
2015-07-10,67,0,67,0.0
2015-07-13,68,0,68,0.0
2015-07-14,68,0,68,0.0
2015-07-15,68,0,68,0.0
2015-07-16,68,0,68,0.0
2015-07-17,68,0,68,0.0
2015-07-20,68,0,68,0.0
2015-07-21,68,0,68,0.0
2015-07-22,68,0,68,0.0
2015-07-23,68,0,68,0.0
2015-07-24,68,0,68,0.0
2015-07-27,68,9,68,0.1323529411764706
2015-07-28,68,4,68,0.058823529411764705
2015-07-29,68,0,68,0.0
2015-07-30,68,0,68,0.0
2015-07-31,69,1,69,0.014492753623188406
2015-08-03,69,0,69,0.0
2015-08-04,69,0,69,0.0
2015-08-05,69,0,69,0.0
2015-08-06,69,0,69,0.0
2015-08-07,70,0,70,0.0
2015-08-10,70,0,70,0.0
2015-08-11,70,0,70,0.0
2015-08-12,70,0,70,0.0
2015-08-13,70,0,70,0.0
2015-08-14,70,0,70,0.0
2015-08-17,70,0,70,0.0
2015-08-18,70,0,70,0.0
2015-08-19,70,0,70,0.0
2015-08-20,70,2,70,0.02857142857142857
2015-08-21,70,22,70,0.3142857142857143
2015-08-24,70,64,70,0.9142857142857143
2015-08-25,70,69,70,0.9857142857142858
2015-08-26,70,65,70,0.9285714285714286
2015-08-27,70,9,70,0.12857142857142856
2015-08-28,70,0,70,0.0
2015-08-31,69,0,69,0.0
2015-09-01,69,0,69,0.0
2015-09-02,70,0,70,0.0
2015-09-07,70,0,70,0.0
2015-09-08,69,0,69,0.0
2015-09-09,70,0,70,0.0
2015-09-10,69,0,69,0.0
2015-09-11,69,0,69,0.0
2015-09-14,69,0,69,0.0
2015-09-15,68,0,68,0.0
2015-09-16,70,0,70,0.0
2015-09-17,70,0,70,0.0
2015-09-18,69,0,69,0.0
2015-09-21,69,0,69,0.0
2015-09-22,70,0,70,0.0
2015-09-23,68,0,68,0.0
2015-09-24,69,0,69,0.0
2015-09-25,68,0,68,0.0
2015-09-28,69,0,69,0.0
2015-09-29,71,8,71,0.11267605633802817
2015-09-30,68,1,68,0.014705882352941176
2015-10-08,72,0,72,0.0
2015-10-09,73,0,73,0.0
2015-10-12,72,0,72,0.0
2015-10-13,71,0,71,0.0
2015-10-14,73,0,73,0.0
2015-10-15,73,0,73,0.0
2015-10-16,73,0,73,0.0
2015-10-19,73,0,73,0.0
2015-10-20,71,0,71,0.0
2015-10-21,73,0,73,0.0
2015-10-22,73,0,73,0.0
2015-10-23,73,0,73,0.0
2015-10-26,74,0,74,0.0
2015-10-27,73,0,73,0.0
2015-10-28,71,0,71,0.0
2015-10-29,70,0,70,0.0
2015-10-30,70,0,70,0.0
2015-11-02,73,0,73,0.0
2015-11-03,72,0,72,0.0
2015-11-04,74,0,74,0.0
2015-11-05,74,0,74,0.0
2015-11-06,74,0,74,0.0
2015-11-09,73,0,73,0.0
2015-11-10,74,0,74,0.0
2015-11-11,73,0,73,0.0
2015-11-12,74,0,74,0.0
2015-11-13,72,0,72,0.0
2015-11-16,71,0,71,0.0
2015-11-17,74,0,74,0.0
2015-11-18,72,0,72,0.0
2015-11-19,72,0,72,0.0
2015-11-20,73,0,73,0.0
2015-11-23,73,0,73,0.0
2015-11-24,73,0,73,0.0
2015-11-25,73,0,73,0.0
2015-11-26,74,0,74,0.0
2015-11-27,74,4,74,0.05405405405405406
2015-11-30,71,8,71,0.11267605633802817
2015-12-01,71,6,71,0.08450704225352113
2015-12-02,73,0,73,0.0
2015-12-03,73,0,73,0.0
2015-12-04,70,0,70,0.0
2015-12-07,70,0,70,0.0
2015-12-08,71,1,71,0.014084507042253521
2015-12-09,73,1,73,0.0136986301369863
2015-12-10,73,1,73,0.0136986301369863
2015-12-11,70,1,70,0.014285714285714285
2015-12-14,72,0,72,0.0
2015-12-15,71,0,71,0.0
2015-12-16,72,0,72,0.0
2015-12-17,73,0,73,0.0
2015-12-18,74,0,74,0.0
2015-12-21,73,0,73,0.0
2015-12-22,74,0,74,0.0
2015-12-23,74,2,74,0.02702702702702703
2015-12-24,74,2,74,0.02702702702702703
2015-12-25,72,2,72,0.027777777777777776
2015-12-28,73,0,73,0.0
2015-12-29,71,0,71,0.0
2015-12-30,69,0,69,0.0
2015-12-31,67,0,67,0.0
2016-01-04,72,22,72,0.3055555555555556
2016-01-05,74,31,74,0.4189189189189189
2016-01-06,72,3,72,0.041666666666666664
2016-01-07,62,44,62,0.7096774193548387
2016-01-08,74,28,74,0.3783783783783784
2016-01-11,72,51,72,0.7083333333333334
2016-01-12,72,38,72,0.5277777777777778
2016-01-13,73,21,73,0.2876712328767123
2016-01-14,73,6,73,0.0821917808219178
2016-01-15,72,12,72,0.16666666666666666
2016-01-18,72,4,72,0.05555555555555555
2016-01-19,74,0,74,0.0
2016-01-20,71,0,71,0.0
2016-01-21,74,1,74,0.013513513513513514
2016-01-22,73,1,73,0.0136986301369863
2016-01-25,72,1,72,0.013888888888888888
2016-01-26,74,1,74,0.013513513513513514
2016-01-27,73,2,73,0.0273972602739726
2016-01-28,72,2,72,0.027777777777777776
2016-01-29,73,0,73,0.0
2016-02-01,72,2,72,0.027777777777777776
2016-02-02,73,0,73,0.0
2016-02-03,72,2,72,0.027777777777777776
2016-02-04,72,1,72,0.013888888888888888
2016-02-05,72,0,72,0.0
2016-02-15,69,0,69,0.0
2016-02-16,73,0,73,0.0
2016-02-17,72,0,72,0.0
2016-02-18,74,0,74,0.0
2016-02-19,73,0,73,0.0
2016-02-22,74,0,74,0.0
